news_uid,team,date,score,score_norm,is_relevant,reason
12b676220638,Trabzonspor,2025-11-25,0,0.0,True,"The article headline does not indicate a manager change, but rather discusses the health of the current manager Edin Višća."
c4702c4167e0,Fenerbahce,2025-11-26,0,0.0,False,"The article is about the best coaches' starts, not a manager change."
ba78eaa0f9aa,Samsunspor,2025-11-26,0,0.0,False,"The article is about the current manager's statement, not a change in management."
233e5ea2ce04,Konyaspor,2025-11-27,0,0.0,False,"The article is about the current manager's statement, not a change in management."
03af37929a1e,Antalyaspor,2025-11-28,0,0.0,True,new coach profile
5a750307ddc3,Antalyaspor,2025-11-28,0,0.0,True,new coach profile
bf9504d431b7,Besiktas,2025-11-28,0,0.0,True,"The article mentions that there is no decision on a new coach and the current coach has not resigned, indicating no signal or new appointment."
21fbd3d6a9f9,Fenerbahce,2025-11-28,0,0.0,False,"The article is about the current manager's statement, not a change in management."
d8cc1a860d91,Kocaelispor,2025-11-28,3,0.75,True,"The article mentions the coach Selçuk İnan, but the headline suggests criticism and possibly protests, indicating a strong signal for a potential change."
db5cfd66ef20,Konyaspor,2025-11-28,4,1.0,True,"The article is about the Konyaspor manager, Çağdaş Atan, not experiencing joy after a goal, which implies he has been fired or resigned."
5bb25b324bc5,Konyaspor,2025-11-28,4,1.0,True,Confirmed resignation of the management from Konyaspor.
933a062bf7f4,Kayserispor,2025-11-29,4,1.0,False,"The article is about the manager of Rizespor, not Kayserispor."
52d0e593c59c,Kayserispor,2025-11-29,4,1.0,True,Confirmed firing/resignation after a loss.
03d8f7cec071,Kayserispor,2025-11-29,4,1.0,True,"The team's coach has resigned, indicated by the headline 'Süper Lig ekibinin teknik direktörü istifa etti' which translates to 'The Süper Lig team's coach has resigned'."
0c1d813fb663,Kayserispor,2025-11-29,4,1.0,True,"The manager, İlhan Palut, has resigned after a loss."
8fd91b1a8a3c,Kayserispor,2025-11-29,4,1.0,False,"The article is about a manager leaving, but the team mentioned is Kayserispor, not Rizespor."
7fa87605f48f,Kayserispor,2025-11-29,4,1.0,True,"The article reports the resignation of Palut after a loss, indicating a confirmed firing."
a30f49f99f8a,Kayserispor,2025-11-29,2,0.5,True,"The coach is expressing a need for the team to continue in a certain way, indicating some level of criticism or dissatisfaction."
15740cea1eab,Kayserispor,2025-11-29,4,1.0,True,Confirmed firing/resignation of İlhan Palut from Kayserispor.
c5b0183f171c,Kayserispor,2025-11-29,4,1.0,True,Confirmed firing/resignation due to a defeat and resignation decision in a neighboring team.
73919881d7aa,Konyaspor,2025-11-29,4,1.0,True,"The article mentions the resignation of İlhan Palut from Rizespor, which is relevant to the Konyaspor team."
10f384e3eb81,Rizespor,2025-11-29,4,1.0,True,Confirmed resignation of the current coach İlhan Palut.
c476f340b49f,Rizespor,2025-11-29,4,1.0,True,Confirmed resignation of İlhan Palut from Çaykur Rizespor.
95b5b7f3547a,Rizespor,2025-11-29,0,0.0,True,new appointment article with 'istifa gelişmesi' which means 'resignation development' but the headline also includes 'yeni teknik direktör' which means 'new coach'
9a53dd0914d7,Rizespor,2025-11-29,4,1.0,True,The article explicitly mentions a manager's resignation after a match.
14abdb82008e,Rizespor,2025-11-29,4,1.0,True,The article explicitly states a resignation after a match.
1404992fdfd6,Rizespor,2025-11-29,4,1.0,True,Confirmed resignation of İlhan Palut from Çaykur Rizespor.
21363b75bb3d,Rizespor,2025-11-29,4,1.0,True,"The article headline mentions istifa, which means resignation in Turkish, indicating a confirmed firing or resignation."
61c78c9bb953,Rizespor,2025-11-29,4,1.0,True,The article explicitly states that İlhan Palut's era has ended at Rizespor.
66b66748853d,Rizespor,2025-11-29,4,1.0,True,"The article explicitly states a resignation after a match, indicating a confirmed firing."
f7b19dbddb34,Rizespor,2025-11-29,4,1.0,True,Confirmed resignation of Ilhan Pulat from Rizespor.
d54e4d880194,Rizespor,2025-11-29,4,1.0,True,The article reports the confirmed resignation of İlhan Palut after a loss.
902041d8da49,Rizespor,2025-11-29,4,1.0,True,Confirmed resignation as announced by the manager after the match.
0ef522ecd34c,Antalyaspor,2025-11-30,3,0.75,True,"The article responds to resignation calls, indicating a strong expectation of a manager change."
d18f002c2339,Antalyaspor,2025-11-30,4,1.0,True,"The manager, Erol Bulut, has given a direct response to the question of resignation, stating that nothing will change."
09d16c795e9d,Antalyaspor,2025-11-30,3,0.75,True,"The article responds to resignation calls, indicating strong criticism and possibly a named replacement."
3bbbe68e7dc9,Besiktas,2025-11-30,4,1.0,True,"The article mentions the manager Sergen Yalçın denying his resignation and transfer response, indicating a strong signal that he has indeed resigned."
126366b0c11d,Buyuksehyr,2025-11-30,0,0.0,False,"The article is about the coach's satisfaction with a recent result, not a potential change in management."
8392b3e319c3,Buyuksehyr,2025-11-30,0,0.0,True,"The article is about a potential new appointment, but it does not confirm the change."
70450b0d0ec3,Galatasaray,2025-11-30,2,0.5,True,"The article discusses the team's performance under Okan Buruk, indicating criticism of his tactics."
dda215ea9340,Goztep,2025-11-30,0,0.0,False,"The article is about the team's performance and the coach's statement, but there is no indication of a manager change."
429987be12da,Kasimpasa,2025-11-30,2,0.5,True,"The manager is criticizing the team's positions, indicating some level of dissatisfaction."
62eb13e621a0,Kasimpasa,2025-11-30,2,0.5,True,"The coach is expressing criticism towards the team's performance, specifically mentioning a weakness."
1034542b5c39,Kayserispor,2025-11-30,4,1.0,True,The article explicitly states the manager's resignation.
ad33308669dc,Kayserispor,2025-11-30,0,0.0,True,"The article is about the manager of a different team, Çaykur Rizespor, and does not mention Kayserispor."
7593822aee9c,Kayserispor,2025-11-30,0,0.0,False,new coach profile
ec9089cff0b5,Rizespor,2025-11-30,0,0.0,True,new coach profile
cba3ced3831e,Rizespor,2025-11-30,0,0.0,False,"The article headline does not indicate a manager change, it's about İlhan Palut's performance."
2be4f5142dfe,Rizespor,2025-11-30,0,0.0,True,new coach profile
cd0792a6637e,Rizespor,2025-11-30,3,0.75,True,"The article suggests that Recep Uçar might be the new coach, implying that the current coach might be replaced."
4e8fc88e96ba,Rizespor,2025-11-30,4,1.0,True,The article headline explicitly states that İlhan Palut has resigned from Çaykur Rizespor.
83d0f0b8c827,Rizespor,2025-11-30,4,1.0,True,"Confirmed firing/resignation of İlhan Palut, with potential replacements mentioned."
eaccdd790d8b,Rizespor,2025-11-30,4,1.0,True,The article headline mentions a Süper Lig team's coach resignation after a match.
326b115d1375,Rizespor,2025-11-30,4,1.0,True,The article explicitly states that İlhan Palut has resigned.
91ebb8547404,Rizespor,2025-11-30,0,0.0,False,"The article headline does not indicate a manager change, it's about İlhan Palut's performance."
82da77e966a8,Rizespor,2025-11-30,4,1.0,True,"The article headline explicitly states that Palut has resigned, indicating a confirmed firing."
cecb714a2e0a,Rizespor,2025-11-30,4,1.0,True,"The article is announcing the departure of İlhan Palut from Çaykur Rizespor, indicating a confirmed firing."
9be7543cfc2e,Rizespor,2025-11-30,3,0.75,True,"Three executives resigned, indicating a strong possibility of a managerial change."
57a8c1d849f7,Rizespor,2025-11-30,4,1.0,True,"The article reports that İlhan Paluta has left the team, indicating a confirmed firing."
8cbc90a9409f,Rizespor,2025-11-30,4,1.0,True,The article reports the confirmed resignation of İlhan Palut from Rizespor.
39a2e0c2a032,Rizespor,2025-11-30,0,0.0,False,new coach profile
f5b071505964,Antalyaspor,2025-12-01,3,0.75,True,protests against the coach
4fe807dbc007,Samsunspor,2025-12-01,3,0.75,True,"The coach, Reis, is criticizing his team's performance, indicating potential dissatisfaction."
9e32b46f79da,Besiktas,2025-12-02,4,1.0,True,Confirmed firing/resignation NOW.
b232b06fe6f2,Besiktas,2025-12-02,4,1.0,True,Confirmed firing/resignation NOW.
8ba9d2d4c684,Fenerbahce,2025-12-02,3,0.75,True,"The team's coach, Tedesco, expressed disappointment, indicating potential unrest within the team."
2eadf6a8a707,Galatasaray,2025-12-02,4,1.0,True,Galatasaray requested the departure of Yasin Kol after a crisis following a derby match.
033c3b01e430,Rizespor,2025-12-02,0,0.0,False,new coach profile
ce10d36136dc,Rizespor,2025-12-02,0,0.0,False,"new coach appointment, no manager change expected"
7fe01219a918,Rizespor,2025-12-02,0,0.0,False,new coach profile
612462c0d876,Rizespor,2025-12-02,0,0.0,False,new coach profile
ecc09b478ee2,Rizespor,2025-12-02,0,0.0,False,new coach profile
02cb1155de00,Rizespor,2025-12-02,0,0.0,False,new appointment
d038e5cf31cc,Rizespor,2025-12-02,0,0.0,False,"new coach appointment, no manager change expected"
11a061781fbe,Rizespor,2025-12-02,0,0.0,False,new appointment
c8b751dbd934,Rizespor,2025-12-02,0,0.0,False,new coach profile
8ea88e8a6453,Rizespor,2025-12-02,0,0.0,False,new coach profile
7bc67fc2f92d,Rizespor,2025-12-02,0,0.0,False,new appointment
a30cb0d15bde,Rizespor,2025-12-02,0,0.0,False,new coach profile
5bc3992e61de,Rizespor,2025-12-02,0,0.0,True,new coach profile
54cdc0e87340,Rizespor,2025-12-02,0,0.0,False,"new coach appointment, no manager change expected"
3701ce652141,Rizespor,2025-12-02,0,0.0,True,new coach profile
f03a044ca0aa,Rizespor,2025-12-02,0,0.0,False,new coach profile
56b87544dade,Rizespor,2025-12-02,0,0.0,True,new coach profile
c19d4050d56f,Kasimpasa,2025-12-03,4,1.0,True,"The article headline explicitly states that the era of Şota Arveladze has ended at Kasımpaşa, indicating a confirmed firing or resignation."
b1dc75374ab2,Kasimpasa,2025-12-03,4,1.0,True,"The article reports a shocking departure of Şota Arveladze from Kasımpaşa, with a named replacement implied by the headline."
de99f414e49b,Kasimpasa,2025-12-03,0,0.0,False,new coach profile
8c1628c2da66,Kasimpasa,2025-12-03,0,0.0,True,new coach profile
45bee640432f,Kasimpasa,2025-12-03,4,1.0,True,The article explicitly states that Kasımpaşa has said goodbye to Şota Arveladze and a replacement has been named.
dec54ceda63c,Konyaspor,2025-12-03,0,0.0,False,"new appointment, no manager change expected"
3f0eb703f669,Rizespor,2025-12-03,0,0.0,False,new coach appointment
0ca961c320af,Rizespor,2025-12-03,0,0.0,False,new coach profile
58c6c0895af2,Rizespor,2025-12-03,0,0.0,False,new coach profile
6fa59b298f36,Rizespor,2025-12-03,0,0.0,False,new coach appointment
97ce60f71e5c,Rizespor,2025-12-03,0,0.0,False,new coach profile
5d017905e147,Rizespor,2025-12-03,0,0.0,False,new coach profile
f9852320ab6b,Buyuksehyr,2025-12-04,0,0.0,True,The article discusses general Süper Lig manager departures without mentioning Buyuksehyr specifically.
0a2edfb729e5,Buyuksehyr,2025-12-04,4,1.0,True,"The article mentions 12 teams changing their coaches in 14 weeks, indicating a high turnover rate and a strong signal for manager change."
7c342e0bc41f,Buyuksehyr,2025-12-04,3,0.75,True,"The article mentions protests and a rising number of coach changes, indicating a strong signal for potential managerial changes."
f4aae97fb24c,Galatasaray,2025-12-04,3,0.75,True,"Protests and criticism led to the management intervening, indicating a strong expectation of a manager change."
ba698ca18c71,Goztep,2025-12-04,4,1.0,True,"The team's coach, Stanimir Stoilov, describes the result as a shame, indicating a strong criticism and possibly a reason for his potential firing."
1f36463a2aa4,Kasimpasa,2025-12-04,0,0.0,False,new coach appointment
6d35796e87cd,Kasimpasa,2025-12-04,0,0.0,True,new coach profile
d46de3dd6e36,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that Shota Arveladze's era has ended at Kasımpaşa, indicating a confirmed firing or resignation."
c9e2ec4eac96,Kasimpasa,2025-12-04,0,0.0,False,new coach profile
25fb6b95cc1f,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that Shota has left Kasımpaşa, indicating a confirmed firing."
476e0dfabb13,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that Shota Arveladze's era at Kasımpaşa has come to an end, and it's officially announced."
91d86401ba5c,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that the era of Şota Arveladze has ended at Kasımpaşa, indicating a confirmed firing or resignation."
c57daacf2807,Kasimpasa,2025-12-04,4,1.0,True,"The article states that Şota Arveladze's era has ended at Kasımpaşa, indicating a confirmed firing."
cb7913596988,Kasimpasa,2025-12-04,4,1.0,True,"The article states that the Emre Belözoğlu agreement was made, implying that the previous manager, Şota Arveladze, has been fired."
84df7095a05e,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that the manager's era has ended, indicating a confirmed firing or resignation."
8a882bce9843,Kasimpasa,2025-12-04,4,1.0,True,"The article headline explicitly states that the era of Şota Arveladze has ended, indicating a confirmed firing or resignation."
0ab4515210d4,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that the era of Şota Arveladze has ended at Kasımpaşa, indicating a confirmed firing or resignation."
637d103acd5f,Kasimpasa,2025-12-04,0,0.0,False,new coach profile
8758706285c3,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that Shota Arveladze's era has ended at Kasımpaşa, indicating a confirmed firing or resignation."
c66179d8ea66,Kasimpasa,2025-12-04,0,0.0,True,new coach profile
932b757efd0e,Kasimpasa,2025-12-04,4,1.0,True,"The article explicitly states that the era of Şota Arveladze has ended at Kasımpaşa, indicating a confirmed firing or resignation."
c489b9663a80,Kasimpasa,2025-12-04,4,1.0,True,The article explicitly states that the departure is officially announced.
c31773f5091f,Kasimpasa,2025-12-04,4,1.0,True,The manager has been officially fired and a new coach has been named.
df35b71c98c9,Kasimpasa,2025-12-04,4,1.0,True,Confirmed firing/resignation NOW
fd17cefca3f1,Rizespor,2025-12-04,0,0.0,True,"The article is about a record number of coach changes in Süper Lig, but does not specifically mention Rizespor or any coach change for the team."
